sno,district_code,district_name,district_census_2011,district_census_2001,subdistrict_code,subdistrict_name,subdistrict_census_2011,subdistrict_census_2001,lgd_village_code,village_name,village_census_2011,village_census_2001,lgd_gp_code,gp_name
18929,543,Koppal,560,07,7092,Karatagi,00000,,601688,Marlanahalli,601688,00597400,219096.0,Marlanahalli
18930,543,Koppal,560,07,7092,Karatagi,00000,,601698,Mustur,601698,00598400,219098.0,Mushtur
18931,543,Koppal,560,07,7092,Karatagi,00000,,601678,Mylapur,601678,00596400,273128.0,Mailapur
18932,543,Koppal,560,07,7092,Karatagi,00000,,601705,Nandihalli,601705,00599100,219073.0,Bennur
18933,543,Koppal,560,07,7092,Karatagi,00000,,601680,Pannapur,601680,00596600,219074.0,Bevinal
18934,543,Koppal,560,07,7092,Karatagi,00000,,601707,Shalignoor,601707,00599300,219073.0,Bennur
18935,543,Koppal,560,07,7092,Karatagi,00000,,601696,Siddapur,601696,00598200,219101.0,Siddapur
18936,543,Koppal,560,07,7092,Karatagi,00000,,601693,Singanhal,601693,00597900,219083.0,Gundur
18937,543,Koppal,560,07,7092,Karatagi,00000,,601683,Somanhal,601683,00596900,273128.0,Mailapur
18938,543,Koppal,560,07,7092,Karatagi,00000,,601691,Timmapur,601691,00597700,219075.0,Boodgumpa
18939,543,Koppal,560,07,7092,Karatagi,00000,,601684,Tondihal,601684,00597000,219089.0,Hulkihal
18940,543,Koppal,560,07,7092,Karatagi,00000,,601703,Ulenoor,601703,00598900,219104.0,Ulenur
18941,543,Koppal,560,07,7092,Karatagi,00000,,601689,Yerdona,601689,00597500,219107.0,Yeradona
18942,543,Koppal,560,07,5467,Koppal,05467,4,601817,Abbigeri,601817,00610200,219131.0,Kaltavarageri
18943,543,Koppal,560,07,5467,Koppal,05467,4,601839,Achalapur,601839,00612400,219142.0,Shivpur
18944,543,Koppal,560,07,5467,Koppal,05467,4,601789,Achartimmapur,601789,00607400,219117.0,Chikkabommanal
18945,543,Koppal,560,07,5467,Koppal,05467,4,601849,Agalkera,601849,00613400,219108.0,Agalakera
18946,543,Koppal,560,07,5467,Koppal,05467,4,601763,Allanagar,601763,00604800,219124.0,Hirebagnal
18947,543,Koppal,560,07,5467,Koppal,05467,4,601726,Allipur,601726,00601100,219123.0,Hatti
18948,543,Koppal,560,07,5467,Koppal,05467,4,601724,Alwandi,601724,00600900,219109.0,Alavandi
18949,543,Koppal,560,07,5467,Koppal,05467,4,601826,Amarapur,601826,00611100,219116.0,Boodagumpa
18950,543,Koppal,560,07,5467,Koppal,05467,4,601804,Arsinkera,601804,00608900,273133.0,Vanaballari
18951,543,Koppal,560,07,5467,Koppal,05467,4,601845,Attivatti,601845,00613000,219142.0,Shivpur
18952,543,Koppal,560,07,5467,Koppal,05467,4,601844,Ayodhya,601844,00612900,219142.0,Shivpur
18953,543,Koppal,560,07,5467,Koppal,05467,4,601773,Bahaddurbandi,601773,00605800,219110.0,Bahaddurbandi
18954,543,Koppal,560,07,5467,Koppal,05467,4,601847,Bandiharlapur,601847,00613200,219111.0,Bandiharlapur
18955,543,Koppal,560,07,5467,Koppal,05467,4,601836,Bandikunta,601836,00612100,219116.0,Boodagumpa
18956,543,Koppal,560,07,5467,Koppal,05467,4,601841,Basapur,601841,00612600,219111.0,Bandiharlapur
18957,543,Koppal,560,07,5467,Koppal,05467,4,601764,Basapur,601764,00604900,273131.0,Halavarthi
18958,543,Koppal,560,07,5467,Koppal,05467,4,601728,Belgatti,601728,00601300,219123.0,Hatti
18959,543,Koppal,560,07,5467,Koppal,05467,4,601720,Belur,601720,00600500,219132.0,Katharaki Gudlanur
18960,543,Koppal,560,07,5467,Koppal,05467,4,601742,Betgera,601742,00602700,219112.0,Betageri
18961,543,Koppal,560,07,5467,Koppal,05467,4,601850,Bevinhalli,601850,00613500,273130.0,Bevinahalli
18962,543,Koppal,560,07,5467,Koppal,05467,4,601739,Bhairapur,601739,00602400,219115.0,Bochanahalli
18963,543,Koppal,560,07,5467,Koppal,05467,4,601823,Bhimanur,601823,00610800,219137.0,Lebageri
18964,543,Koppal,560,07,5467,Koppal,05467,4,601722,Bikanhalli,601722,00600700,219114.0,Bisaralli
18965,543,Koppal,560,07,5467,Koppal,05467,4,601828,Bilebhavi,601828,00611300,219116.0,Boodagumpa
18966,543,Koppal,560,07,5467,Koppal,05467,4,601721,Bisarhalli,601721,00600600,219114.0,Bisaralli
18967,543,Koppal,560,07,5467,Koppal,05467,4,601738,Bochanhalli,601738,00602300,219115.0,Bochanahalli
18968,543,Koppal,560,07,5467,Koppal,05467,4,601780,Budihal,601780,00606500,219125.0,Hiresindhogi
18969,543,Koppal,560,07,5467,Koppal,05467,4,601813,Budsettinhal,601813,00609800,273132.0,Kalakera
18970,543,Koppal,560,07,5467,Koppal,05467,4,601827,Budugumpa,601827,00611200,219116.0,Boodagumpa
18971,543,Koppal,560,07,5467,Koppal,05467,4,601854,Bullapur,601854,00613900,219108.0,Agalakera
18972,543,Koppal,560,07,5467,Koppal,05467,4,601790,Challari,601790,00607500,219117.0,Chikkabommanal
18973,543,Koppal,560,07,5467,Koppal,05467,4,601800,Chamalapura,601800,00608500,219130.0,Irakalgada
18974,543,Koppal,560,07,5467,Koppal,05467,4,601830,Chandragiri,601830,00611500,219116.0,Boodagumpa
18975,543,Koppal,560,07,5467,Koppal,05467,4,601785,Chikboganhal,601785,00607000,219124.0,Hirebagnal
18976,543,Koppal,560,07,5467,Koppal,05467,4,601792,Chikbommanhal,601792,00607700,219117.0,Chikkabommanal
18977,543,Koppal,560,07,5467,Koppal,05467,4,601852,Chikkasankandi,601852,00613700,219124.0,Hirebagnal
18978,543,Koppal,560,07,5467,Koppal,05467,4,601718,Chiksindogi,601718,00600300,219135.0,Kolur
18979,543,Koppal,560,07,5467,Koppal,05467,4,601795,Chiksulikeri,601795,00608000,219122.0,Hasagal
18980,543,Koppal,560,07,5467,Koppal,05467,4,601798,Chilkmukki,601798,00608300,219122.0,Hasagal
18981,543,Koppal,560,07,5467,Koppal,05467,4,601750,Chilwadgi,601750,00603500,219141.0,Ojanahalli
18982,543,Koppal,560,07,5467,Koppal,05467,4,601772,Chukankal,601772,00605700,219110.0,Bahaddurbandi
18983,543,Koppal,560,07,5467,Koppal,05467,4,601767,Dadegal,601767,00605200,219135.0,Kolur
18984,543,Koppal,560,07,5467,Koppal,05467,4,601747,Devlapur,601747,00603200,219138.0,Madinoor
18985,543,Koppal,560,07,5467,Koppal,05467,4,601825,Dhangaldoddi,601825,00611000,219131.0,Kaltavarageri
18986,543,Koppal,560,07,5467,Koppal,05467,4,601719,Dombarhalli,601719,00600400,219132.0,Katharaki Gudlanur
18987,543,Koppal,560,07,5467,Koppal,05467,4,601757,Gabbur,601757,00604200,219120.0,Guladalli
18988,543,Koppal,560,07,5467,Koppal,05467,4,601793,Ganganhal,601793,00607800,219117.0,Chikkabommanal
18989,543,Koppal,560,07,5467,Koppal,05467,4,601727,Ghatreddihal,601727,00601200,219123.0,Hatti
18990,543,Koppal,560,07,5467,Koppal,05467,4,601758,Ginigera,601758,00604300,219118.0,Ginigera
18991,543,Koppal,560,07,5467,Koppal,05467,4,601781,Gondbal,601781,00606600,219119.0,Gondbal
18992,543,Koppal,560,07,5467,Koppal,05467,4,601801,Gosaldoddi,601801,00608600,219122.0,Hasagal
18993,543,Koppal,560,07,5467,Koppal,05467,4,601709,Gudigera,601709,00599400,219133.0,Kavaloor
18994,543,Koppal,560,07,5467,Koppal,05467,4,601837,Guldahalli,601837,00612200,219120.0,Guladalli
18995,543,Koppal,560,07,5467,Koppal,05467,4,601771,Gunhalli,601771,00605600,219135.0,Kolur
18996,543,Koppal,560,07,5467,Koppal,05467,4,601824,Halahalli,601824,00610900,219131.0,Kaltavarageri
18997,543,Koppal,560,07,5467,Koppal,05467,4,601835,Halekunta,601835,00612000,219116.0,Boodagumpa
18998,543,Koppal,560,07,5467,Koppal,05467,4,601714,Halgera,601714,00599900,219121.0,Halageri
18999,543,Koppal,560,07,5467,Koppal,05467,4,601734,Halwagali,601734,00601900,219115.0,Bochanahalli
19000,543,Koppal,560,07,5467,Koppal,05467,4,601775,Halwarti,601775,00606000,273131.0,Halavarthi
19001,543,Koppal,560,07,5467,Koppal,05467,4,601711,Handral,601711,00599600,219125.0,Hiresindhogi
19002,543,Koppal,560,07,5467,Koppal,05467,4,601755,Hanmanhalli,601755,00604000,219137.0,Lebageri
19003,543,Koppal,560,07,5467,Koppal,05467,4,601810,Hanmanhatti,601810,00609500,219130.0,Irakalgada
19004,543,Koppal,560,07,5467,Koppal,05467,4,601712,Hanwal,601712,00599700,219121.0,Halageri
19005,543,Koppal,560,07,5467,Koppal,05467,4,601796,Hasgal,601796,00608100,219122.0,Hasagal
19006,543,Koppal,560,07,5467,Koppal,05467,4,601729,Hatti,601729,00601400,219123.0,Hatti
19007,543,Koppal,560,07,5467,Koppal,05467,4,601749,Hatti,601749,00603400,273132.0,Kalakera
19008,543,Koppal,560,07,5467,Koppal,05467,4,601776,Hireboganhal,601776,00606100,219124.0,Hirebagnal
19009,543,Koppal,560,07,5467,Koppal,05467,4,601791,Hirebommanhal,601791,00607600,219117.0,Chikkabommanal
19010,543,Koppal,560,07,5467,Koppal,05467,4,601851,Hirekhasankandi,601851,00613600,219124.0,Hirebagnal
19011,543,Koppal,560,07,5467,Koppal,05467,4,601717,Hiresindogi,601717,00600200,219125.0,Hiresindhogi
19012,543,Koppal,560,07,5467,Koppal,05467,4,601788,Hiresulikeri,601788,00607300,219122.0,Hasagal
19013,543,Koppal,560,07,5467,Koppal,05467,4,601853,Hitnal,601853,00613800,219126.0,Hitnal
19014,543,Koppal,560,07,5467,Koppal,05467,4,601859,Holemudlapur,601859,00614400,219140.0,Munirabad Dam
19015,543,Koppal,560,07,5467,Koppal,05467,4,601770,Horthatanhal,601770,00605500,219135.0,Kolur
19016,543,Koppal,560,07,5467,Koppal,05467,4,601858,Hosahalli,601858,00614300,219127.0,Hosalli
19017,543,Koppal,560,07,5467,Koppal,05467,4,601806,Hosahalli,601806,00609100,219131.0,Kaltavarageri
19018,543,Koppal,560,07,5467,Koppal,05467,4,601778,Hoshalli,601778,00606300,219110.0,Bahaddurbandi
19019,543,Koppal,560,07,5467,Koppal,05467,4,601797,Hosur,601797,00608200,219122.0,Hasagal
19020,543,Koppal,560,07,5467,Koppal,05467,4,601856,Hulgi,601856,00614100,219128.0,Huligi
19021,543,Koppal,560,07,5467,Koppal,05467,4,601737,Hunkuntiakkapur,601737,00602200,219139.0,Mattur
19022,543,Koppal,560,07,5467,Koppal,05467,4,601840,Hussainpur,601840,00612500,219142.0,Shivpur
19023,543,Koppal,560,07,5467,Koppal,05467,4,601774,Huvinhal,601774,00605900,219110.0,Bahaddurbandi
19024,543,Koppal,560,07,5467,Koppal,05467,4,601782,Hyati,601782,00606700,219110.0,Bahaddurbandi
19025,543,Koppal,560,07,5467,Koppal,05467,4,601732,Hydernagar,601732,00601700,219123.0,Hatti
19026,543,Koppal,560,07,5467,Koppal,05467,4,601832,Indargi,601832,00611700,219129.0,Indaragi
19027,543,Koppal,560,07,5467,Koppal,05467,4,601808,Irkalgada,601808,00609300,219130.0,Irakalgada
19028,543,Koppal,560,07,5467,Koppal,05467,4,601833,Jabbalgudda,601833,00611800,219116.0,Boodagumpa
19029,543,Koppal,560,07,5467,Koppal,05467,4,601802,Jinnapur,601802,00608700,273133.0,Vanaballari
19030,543,Koppal,560,07,5467,Koppal,05467,4,601731,Kalhalli,601731,00601600,219109.0,Alavandi
19031,543,Koppal,560,07,5467,Koppal,05467,4,601748,Kalkera,601748,00603300,273132.0,Kalakera
19032,543,Koppal,560,07,5467,Koppal,05467,4,601820,Kamanur,601820,00610500,219137.0,Lebageri
19033,543,Koppal,560,07,5467,Koppal,05467,4,601855,Kampasagar,601855,00614000,219126.0,Hitnal
19034,543,Koppal,560,07,5467,Koppal,05467,4,601740,Kampli,601740,00602500,219109.0,Alavandi
19035,543,Koppal,560,07,5467,Koppal,05467,4,601762,Kanakapur,601762,00604700,219118.0,Ginigera
19036,543,Koppal,560,07,5467,Koppal,05467,4,601816,Kardigudda,601816,00610100,219131.0,Kaltavarageri
19037,543,Koppal,560,07,5467,Koppal,05467,4,601786,Karkihalli,601786,00607100,219124.0,Hirebagnal
19038,543,Koppal,560,07,5467,Koppal,05467,4,601743,Katarkigudlanur,601743,00602800,219132.0,Katharaki Gudlanur
19039,543,Koppal,560,07,5467,Koppal,05467,4,601715,Katrahalli,601715,00600000,219135.0,Kolur
19040,543,Koppal,560,07,5467,Koppal,05467,4,601710,Kawaloor,601710,00599500,219133.0,Kavaloor
19041,543,Koppal,560,07,5467,Koppal,05467,4,601807,Kenchandoni,601807,00609200,219131.0,Kaltavarageri
19042,543,Koppal,560,07,5467,Koppal,05467,4,601838,Kerihalli,601838,00612300,219120.0,Guladalli
19043,543,Koppal,560,07,5467,Koppal,05467,4,601733,Keslapur,601733,00601800,219115.0,Bochanahalli
19044,543,Koppal,560,07,5467,Koppal,05467,4,601765,Kidadhal,601765,00605000,273131.0,Halavarthi
19045,543,Koppal,560,07,5467,Koppal,05467,4,601812,Kinhal,601812,00609700,219134.0,Kinnal
19046,543,Koppal,560,07,5467,Koppal,05467,4,601799,Kodadhal,601799,00608400,219130.0,Irakalgada
19047,543,Koppal,560,07,5467,Koppal,05467,4,601768,Kolur,601768,00605300,219135.0,Kolur
19048,543,Koppal,560,07,5467,Koppal,05467,4,601766,Koppal (Rural),601766,00605100,219136.0,Kunikeri
19049,543,Koppal,560,07,5467,Koppal,05467,4,601818,Kukanpalli,601818,00610300,219131.0,Kaltavarageri
19050,543,Koppal,560,07,5467,Koppal,05467,4,601834,Kumar Ramankunta,601834,00611900,219116.0,Boodagumpa
19051,543,Koppal,560,07,5467,Koppal,05467,4,601777,Kunikera,601777,00606200,219136.0,Kunikeri
19052,543,Koppal,560,07,5467,Koppal,05467,4,601756,Kutganhalli,601756,00604100,273131.0,Halavarthi
19053,543,Koppal,560,07,5467,Koppal,05467,4,601784,Lachankera,601784,00606900,219136.0,Kunikeri
19054,543,Koppal,560,07,5467,Koppal,05467,4,601821,Lebgera,601821,00610600,219137.0,Lebageri
19055,543,Koppal,560,07,5467,Koppal,05467,4,601759,Lingadahalli,601759,00604400,273130.0,Bevinahalli
19056,543,Koppal,560,07,5467,Koppal,05467,4,601746,Madinur,601746,00603100,219138.0,Madinoor
19057,543,Koppal,560,07,5467,Koppal,05467,4,601723,Mainahalli,601723,00600800,219114.0,Bisaralli
19058,543,Koppal,560,07,5467,Koppal,05467,4,601769,Mangalapur,601769,00605400,219135.0,Kolur
19059,543,Koppal,560,07,5467,Koppal,05467,4,601745,Mattur,601745,00603000,219139.0,Mattur
19060,543,Koppal,560,07,5467,Koppal,05467,4,601783,Mellikeri,601783,00606800,219110.0,Bahaddurbandi
19061,543,Koppal,560,07,5467,Koppal,05467,4,601803,Metgal,601803,00608800,273133.0,Vanaballari
19062,543,Koppal,560,07,5467,Koppal,05467,4,601846,Mohammad Nagar,601846,00613100,219142.0,Shivpur
19063,543,Koppal,560,07,5467,Koppal,05467,4,601741,Moranhalli,601741,00602600,219112.0,Betageri
19064,543,Koppal,560,07,5467,Koppal,05467,4,601779,Muddaballi,601779,00606400,219119.0,Gondbal
19065,543,Koppal,560,07,5467,Koppal,05467,4,601811,Mudlapur,601811,00609600,219138.0,Madinoor
19066,543,Koppal,560,07,5467,Koppal,05467,4,601857,Munirabad (Rural),601857,00614200,219128.0,Huligi
19067,543,Koppal,560,07,5467,Koppal,05467,4,601725,Murlapur,601725,00601000,219123.0,Hatti
19068,543,Koppal,560,07,5467,Koppal,05467,4,601831,Nageshanahalli,601831,00611600,219116.0,Boodagumpa
19069,543,Koppal,560,07,5467,Koppal,05467,4,601843,Narayanpet,601843,00612800,219111.0,Bandiharlapur
19070,543,Koppal,560,07,5467,Koppal,05467,4,601751,Naregal,601751,00603600,219141.0,Ojanahalli
19071,543,Koppal,560,07,5467,Koppal,05467,4,601716,Narsipur,601716,00600100,219125.0,Hiresindhogi
19072,543,Koppal,560,07,5467,Koppal,05467,4,601744,Neeralgi,601744,00602900,219139.0,Mattur
19073,543,Koppal,560,07,5467,Koppal,05467,4,601735,Nilogipur,601735,00602000,219115.0,Bochanahalli
19074,543,Koppal,560,07,5467,Koppal,05467,4,601753,Ojanhalli,601753,00603800,219141.0,Ojanahalli
19075,543,Koppal,560,07,5467,Koppal,05467,4,601730,Raghunathanhalli,601730,00601500,219123.0,Hatti
19076,543,Koppal,560,07,5467,Koppal,05467,4,601842,Rajarampet,601842,00612700,219111.0,Bandiharlapur
19077,543,Koppal,560,07,5467,Koppal,05467,4,939200,Ratnagiri,000000,,,
19078,543,Koppal,560,07,5467,Koppal,05467,4,601761,Rudrapura,601761,00604600,219120.0,Guladalli
19079,543,Koppal,560,07,5467,Koppal,05467,4,601822,Sangapur,601822,00610700,219137.0,Lebageri
19080,543,Koppal,560,07,5467,Koppal,05467,4,601760,Shahapur,601760,00604500,273130.0,Bevinahalli
19081,543,Koppal,560,07,5467,Koppal,05467,4,601848,Shivapur,601848,00613300,219142.0,Shivpur
19082,543,Koppal,560,07,5467,Koppal,05467,4,601787,Sidaganhalli,601787,00607200,219122.0,Hasagal
19083,543,Koppal,560,07,5467,Koppal,05467,4,601829,Sulthanpur,601829,00611400,219116.0,Boodagumpa
19084,543,Koppal,560,07,5467,Koppal,05467,4,601814,Taad Kanakapur,601814,00609900,273132.0,Kalakera
19085,543,Koppal,560,07,5467,Koppal,05467,4,601754,Tankankal,601754,00603900,219141.0,Ojanahalli
19086,543,Koppal,560,07,5467,Koppal,05467,4,601819,Tawargera,601819,00610400,219131.0,Kaltavarageri
19087,543,Koppal,560,07,5467,Koppal,05467,4,601736,Tigari,601736,00602100,219139.0,Mattur
19088,543,Koppal,560,07,5467,Koppal,05467,4,601794,Uplapur,601794,00607900,219117.0,Chikkabommanal
19089,543,Koppal,560,07,5467,Koppal,05467,4,601809,Wadderhatti,601809,00609400,219130.0,Irakalgada
19090,543,Koppal,560,07,5467,Koppal,05467,4,601713,Wadganhal,601713,00599800,219121.0,Halageri
19091,543,Koppal,560,07,5467,Koppal,05467,4,601805,Wanballary,601805,00609000,273133.0,Vanaballari
19092,543,Koppal,560,07,5467,Koppal,05467,4,601815,Yelamgera,601815,00610000,219130.0,Irakalgada
19093,543,Koppal,560,07,5467,Koppal,05467,4,601752,Yettinhatti,601752,00603700,219141.0,Ojanahalli
19094,543,Koppal,560,07,7093,Kukanoor,00000,,601343,Adoor,601343,00562900,219196.0,Rajoor
19095,543,Koppal,560,07,7093,Kukanoor,00000,,601369,Advihalli,601369,00565500,219199.0,Talakal
19096,543,Koppal,560,07,7093,Kukanoor,00000,,601364,Anugondana Koppa,601364,00565000,219173.0,Bannikoppa
19097,543,Koppal,560,07,7093,Kukanoor,00000,,601330,Arkeri,601330,00561600,219198.0,Shirur
19098,543,Koppal,560,07,7093,Kukanoor,00000,,601316,Balapur,601316,00560200,219202.0,Vanageri
19099,543,Koppal,560,07,7093,Kukanoor,00000,,601327,Balgera,601327,00561300,219171.0,Baligeri
19100,543,Koppal,560,07,7093,Kukanoor,00000,,601368,Bannikoppa,601368,00565400,219173.0,Bannikoppa
19101,543,Koppal,560,07,7093,Kukanoor,00000,,601325,Bedwatti,601325,00561100,219198.0,Shirur
19102,543,Koppal,560,07,7093,Kukanoor,00000,,601358,Benakal,601358,00564400,219175.0,Benakal
19103,543,Koppal,560,07,7093,Kukanoor,00000,,601321,Bhairnaikanhalli,601321,00560700,219189.0,Kudarimothi
19104,543,Koppal,560,07,7093,Kukanoor,00000,,601360,Bhanapur,601360,00564600,219177.0,Bhanapur
19105,543,Koppal,560,07,7093,Kukanoor,00000,,601351,Bhatpanhalli,601351,00563700,219191.0,Mandalageri
19106,543,Koppal,560,07,7093,Kukanoor,00000,,601339,Binhal,601339,00562500,219203.0,Yerehanchinal
19107,543,Koppal,560,07,7093,Kukanoor,00000,,601314,Budgumpi,601314,00560000,219171.0,Baligeri
19108,543,Koppal,560,07,7093,Kukanoor,00000,,601344,Chanpanhalli,601344,00563000,219171.0,Baligeri
19109,543,Koppal,560,07,7093,Kukanoor,00000,,601336,Chendinhal,601336,00562200,219189.0,Kudarimothi
19110,543,Koppal,560,07,7093,Kukanoor,00000,,601329,Chendoor,601329,00561500,219198.0,Shirur
19111,543,Koppal,560,07,7093,Kukanoor,00000,,601334,Chikbeedinhalu,601334,00562000,219183.0,Hirebidanal
19112,543,Koppal,560,07,7093,Kukanoor,00000,,601340,Chiken Koppa,601340,00562600,219191.0,Mandalageri
19113,543,Koppal,560,07,7093,Kukanoor,00000,,601372,Chitapur,601372,00565800,219177.0,Bhanapur
19114,543,Koppal,560,07,7093,Kukanoor,00000,,601341,Dyampur,601341,00562700,219196.0,Rajoor
19115,543,Koppal,560,07,7093,Kukanoor,00000,,601357,Gavarhal,601357,00564300,273147.0,Masabahanchinal
19116,543,Koppal,560,07,7093,Kukanoor,00000,,601349,Gorelekoppa,601349,00563500,219186.0,Itagi
19117,543,Koppal,560,07,7093,Kukanoor,00000,,601347,Harishankerbandi,601347,00563300,219171.0,Baligeri
19118,543,Koppal,560,07,7093,Kukanoor,00000,,601333,Hirebeedinhalu,601333,00561900,219183.0,Hirebidanal
19119,543,Koppal,560,07,7093,Kukanoor,00000,,601337,Honhunashi,601337,00562300,219183.0,Hirebidanal
19120,543,Koppal,560,07,7093,Kukanoor,00000,,601354,Itagi,601354,00564000,219186.0,Itagi
19121,543,Koppal,560,07,7093,Kukanoor,00000,,601332,Kadar Halli,601332,00561800,219183.0,Hirebidanal
19122,543,Koppal,560,07,7093,Kukanoor,00000,,601346,Kakkihalli,601346,00563200,219171.0,Baligeri
19123,543,Koppal,560,07,7093,Kukanoor,00000,,601323,Kavalkere,601323,00560900,219192.0,Mangalur
19124,543,Koppal,560,07,7093,Kukanoor,00000,,601365,Kerihalli,601365,00565100,219173.0,Bannikoppa
19125,543,Koppal,560,07,7093,Kukanoor,00000,,601373,Komlapur,601373,00565900,219177.0,Bhanapur
19126,543,Koppal,560,07,7093,Kukanoor,00000,,601345,Konapur,601345,00563100,219171.0,Baligeri
19127,543,Koppal,560,07,7093,Kukanoor,00000,,601335,Kudri Moti,601335,00562100,219189.0,Kudarimothi
19128,543,Koppal,560,07,7093,Kukanoor,00000,,601348,Kuknoor,601348,00563400,,
19129,543,Koppal,560,07,7093,Kukanoor,00000,,601371,Lakmapur,601371,00565700,219177.0,Bhanapur
19130,543,Koppal,560,07,7093,Kukanoor,00000,,601367,Male Koppa,601367,00565300,219173.0,Bannikoppa
19131,543,Koppal,560,07,7093,Kukanoor,00000,,601353,Mandalgeri,601353,00563900,219191.0,Mandalageri
19132,543,Koppal,560,07,7093,Kukanoor,00000,,601322,Mangalore,601322,00560800,219192.0,Mangalur
19133,543,Koppal,560,07,7093,Kukanoor,00000,,601363,Mannapur,601363,00564900,219186.0,Itagi
19134,543,Koppal,560,07,7093,Kukanoor,00000,,601355,Masabhanchinhal,601355,00564100,273147.0,Masabahanchinal
19135,543,Koppal,560,07,7093,Kukanoor,00000,,601331,Muthalu,601331,00561700,219183.0,Hirebidanal
19136,543,Koppal,560,07,7093,Kukanoor,00000,,601320,Nelgeri,601320,00560600,273149.0,Nelzeri
19137,543,Koppal,560,07,7093,Kukanoor,00000,,601362,Ningapur,601362,00564800,219173.0,Bannikoppa
19138,543,Koppal,560,07,7093,Kukanoor,00000,,601356,Nittali,601356,00564200,273147.0,Masabahanchinal
19139,543,Koppal,560,07,7093,Kukanoor,00000,,601342,Rajoor,601342,00562800,219196.0,Rajoor
19140,543,Koppal,560,07,7093,Kukanoor,00000,,601315,Ryavanki,601315,00560100,219192.0,Mangalur
19141,543,Koppal,560,07,7093,Kukanoor,00000,,601352,Sidnekoppa,601352,00563800,219203.0,Yerehanchinal
19142,543,Koppal,560,07,7093,Kukanoor,00000,,601324,Sirur,601324,00561000,219198.0,Shirur
19143,543,Koppal,560,07,7093,Kukanoor,00000,,601366,Sompur,601366,00565200,219191.0,Mandalageri
19144,543,Koppal,560,07,7093,Kukanoor,00000,,601370,Tadkal,601370,00565600,219199.0,Talakal
19145,543,Koppal,560,07,7093,Kukanoor,00000,,601361,Talbal,601361,00564700,219177.0,Bhanapur
