pc11_shrid_id,shrid2,state_name,district_name,subdistrict_name,town_name,village_name,place_name,LGD_code,local_body_name,local_body_type,gp_to_urban_conversion,old_gp_lgd_code,old_gp_name,shrid_part_of_multi_village_GP
624987,11-29-583-05602-624987,karnataka,bangalore rural,dod ballapur,,sasalu,sasalu,215471,Sasalu,Gram Panchayat,No,NA,NA,Yes
624988,11-29-583-05602-624988,karnataka,bangalore rural,dod ballapur,,todalabande,todalabande,215471,Sasalu,Gram Panchayat,No,NA,NA,Yes
624989,11-29-583-05602-624989,karnataka,bangalore rural,dod ballapur,,kanikenahalli,kanikenahalli,215448,Bhaktarahalli,Gram Panchayat,No,NA,NA,Yes
624990,11-29-583-05602-624990,karnataka,bangalore rural,dod ballapur,,alappanahalli,alappanahalli,215448,Bhaktarahalli,Gram Panchayat,No,NA,NA,Yes
624991,11-29-583-05602-624991,karnataka,bangalore rural,dod ballapur,,lakkenahalli,lakkenahalli,215471,Sasalu,Gram Panchayat,No,NA,NA,Yes
624992,11-29-583-05602-624992,karnataka,bangalore rural,dod ballapur,,narasapura,narasapura,215448,Bhaktarahalli,Gram Panchayat,No,NA,NA,Yes
624993,11-29-583-05602-624993,karnataka,bangalore rural,dod ballapur,,byappanahalli,byappanahalli,215448,Bhaktarahalli,Gram Panchayat,No,NA,NA,Yes
624994,11-29-583-05602-624994,karnataka,bangalore rural,dod ballapur,,ankonahalli,ankonahalli,215448,Bhaktarahalli,Gram Panchayat,No,NA,NA,Yes
624995,11-29-583-05602-624995,karnataka,bangalore rural,dod ballapur,,bhaktharahalli,bhaktharahalli,215448,Bhaktarahalli,Gram Panchayat,No,NA,NA,Yes
624996,11-29-583-05602-624996,karnataka,bangalore rural,dod ballapur,,adakavala,adakavala,215448,Bhaktarahalli,Gram Panchayat,No,NA,NA,Yes
624997,11-29-583-05602-624997,karnataka,bangalore rural,dod ballapur,,jyotipura,jyotipura,215470,Sakkare Gollahalli,Gram Panchayat,No,NA,NA,Yes
624998,11-29-583-05602-624998,karnataka,bangalore rural,dod ballapur,,k g lingenahalli,k g lingenahalli,215448,Bhaktarahalli,Gram Panchayat,No,NA,NA,Yes
624999,11-29-583-05602-624999,karnataka,bangalore rural,dod ballapur,,mallegowdanahalli,mallegowdanahalli,215448,Bhaktarahalli,Gram Panchayat,No,NA,NA,Yes
625000,11-29-583-05602-625000,karnataka,bangalore rural,dod ballapur,,kadlapanahalli,kadlapanahalli,215471,Sasalu,Gram Panchayat,No,NA,NA,Yes
625001,11-29-583-05602-625001,karnataka,bangalore rural,dod ballapur,,benakinamadugu,benakinamadugu,215471,Sasalu,Gram Panchayat,No,NA,NA,Yes
625002,11-29-583-05602-625002,karnataka,bangalore rural,dod ballapur,,sulikunte,sulikunte,215471,Sasalu,Gram Panchayat,No,NA,NA,Yes
625003,11-29-583-05602-625003,karnataka,bangalore rural,dod ballapur,,channaveeranahalli,channaveeranahalli,215471,Sasalu,Gram Panchayat,No,NA,NA,Yes
625004,11-29-583-05602-625004,karnataka,bangalore rural,dod ballapur,,jaligere,jaligere,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625005,11-29-583-05602-625005,karnataka,bangalore rural,dod ballapur,,kadabyadarahalli,kadabyadarahalli,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625006,11-29-583-05602-625006,karnataka,bangalore rural,dod ballapur,,byrapura,byrapura,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625007,11-29-583-05602-625007,karnataka,bangalore rural,dod ballapur,,suthahalli,suthahalli,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625009,11-29-583-05602-625009,karnataka,bangalore rural,dod ballapur,,gunjur,gunjur,215468,Melina Joganahalli ( S.S.Ghati),Gram Panchayat,No,NA,NA,Yes
625010,11-29-583-05602-625010,karnataka,bangalore rural,dod ballapur,,kelaginajuganahalli,kelaginajuganahalli,215468,Melina Joganahalli ( S.S.Ghati),Gram Panchayat,No,NA,NA,Yes
625011,11-29-583-05602-625011,karnataka,bangalore rural,dod ballapur,,melinajuganahalli,melinajuganahalli,215468,Melina Joganahalli ( S.S.Ghati),Gram Panchayat,No,NA,NA,Yes
625012,11-29-583-05602-625012,karnataka,bangalore rural,dod ballapur,,lagumenahalli,lagumenahalli,215468,Melina Joganahalli ( S.S.Ghati),Gram Panchayat,No,NA,NA,Yes
625013,11-29-583-05602-625013,karnataka,bangalore rural,dod ballapur,,mugachinnenahalli,mugachinnenahalli,215468,Melina Joganahalli ( S.S.Ghati),Gram Panchayat,No,NA,NA,Yes
625015,11-29-583-05602-625015,karnataka,bangalore rural,dod ballapur,,k g lakkasandra,k g lakkasandra,215471,Sasalu,Gram Panchayat,No,NA,NA,Yes
625016,11-29-583-05602-625016,karnataka,bangalore rural,dod ballapur,,kallukote,kallukote,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625017,11-29-583-05602-625017,karnataka,bangalore rural,dod ballapur,,mukkadigatta,mukkadigatta,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625019,11-29-583-05602-625019,karnataka,bangalore rural,dod ballapur,,hiremuddenahalli,hiremuddenahalli,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625020,11-29-583-05602-625020,karnataka,bangalore rural,dod ballapur,,chikkamuddenahalli,chikkamuddenahalli,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625021,11-29-583-05602-625021,karnataka,bangalore rural,dod ballapur,,durgenahalli,durgenahalli,215453,Hadonahalli,Gram Panchayat,No,NA,NA,Yes
625022,11-29-583-05602-625022,karnataka,bangalore rural,dod ballapur,,gedlapalya,gedlapalya,215468,Melina Joganahalli ( S.S.Ghati),Gram Panchayat,No,NA,NA,Yes
625023,11-29-583-05602-625023,karnataka,bangalore rural,dod ballapur,,subraya nagenahalli,subraya nagenahalli,215468,Melina Joganahalli ( S.S.Ghati),Gram Panchayat,No,NA,NA,Yes
625024,11-29-583-05602-625024,karnataka,bangalore rural,dod ballapur,,kelaginanaikaradahalli,kelaginanaikaradahalli,215468,Melina Joganahalli ( S.S.Ghati),Gram Panchayat,No,NA,NA,Yes
625025,11-29-583-05602-625025,karnataka,bangalore rural,dod ballapur,,melinanaikaradahalli,melinanaikaradahalli,215468,Melina Joganahalli ( S.S.Ghati),Gram Panchayat,No,NA,NA,Yes
625026,11-29-583-05602-625026,karnataka,bangalore rural,dod ballapur,,chokkanahalli,chokkanahalli,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625027,11-29-583-05602-625027,karnataka,bangalore rural,dod ballapur,,cheelenahalli,cheelenahalli,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625028,11-29-583-05602-625028,karnataka,bangalore rural,dod ballapur,,kalludevanahalli,kalludevanahalli,215455,Hanabe,Gram Panchayat,No,NA,NA,Yes
625029,11-29-583-05602-625029,karnataka,bangalore rural,dod ballapur,,somasettihalli,somasettihalli,215455,Hanabe,Gram Panchayat,No,NA,NA,Yes
625030,11-29-583-05602-625030,karnataka,bangalore rural,dod ballapur,,srinivasapura,srinivasapura,215450,Dargajogihalli,Gram Panchayat,No,NA,NA,Yes
625031,11-29-583-05602-625031,karnataka,bangalore rural,dod ballapur,,siravara,siravara,215455,Hanabe,Gram Panchayat,No,NA,NA,Yes
625032,11-29-583-05602-625032,karnataka,bangalore rural,dod ballapur,,sevanagara,sevanagara,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625033,11-29-583-05602-625033,karnataka,bangalore rural,dod ballapur,,majarahosahalli,majarahosahalli,215466,Majara Hosahalli,Gram Panchayat,No,NA,NA,Yes
625034,11-29-583-05602-625034,karnataka,bangalore rural,dod ballapur,,nellukunte,nellukunte,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625035,11-29-583-05602-625035,karnataka,bangalore rural,dod ballapur,,karenahalli,karenahalli,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625036,11-29-583-05602-625036,karnataka,bangalore rural,dod ballapur,,kamalur,kamalur,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625037,11-29-583-05602-625037,karnataka,bangalore rural,dod ballapur,,allalasandra,allalasandra,215462,Kantanakunte,Gram Panchayat,No,NA,NA,Yes
625038,11-29-583-05602-625038,karnataka,bangalore rural,dod ballapur,,antharahalli,antharahalli,215462,Kantanakunte,Gram Panchayat,No,NA,NA,Yes
625039,11-29-583-05602-625039,karnataka,bangalore rural,dod ballapur,,tapasihalli,tapasihalli,215462,Kantanakunte,Gram Panchayat,No,NA,NA,Yes
625040,11-29-583-05602-625040,karnataka,bangalore rural,dod ballapur,,bachchahalli,bachchahalli,215453,Hadonahalli,Gram Panchayat,No,NA,NA,Yes
625041,11-29-583-05602-625041,karnataka,bangalore rural,dod ballapur,,shivalinga pura,shivalinga pura,215453,Hadonahalli,Gram Panchayat,No,NA,NA,Yes
625042,11-29-583-05602-625042,karnataka,bangalore rural,dod ballapur,,thirumagondanahalli,thirumagondanahalli,215453,Hadonahalli,Gram Panchayat,No,NA,NA,Yes
625043,11-29-583-05602-625043,karnataka,bangalore rural,dod ballapur,,hadonahalli,hadonahalli,215453,Hadonahalli,Gram Panchayat,No,NA,NA,Yes
625044,11-29-583-05602-625044,karnataka,bangalore rural,dod ballapur,,lakshmidevipura,lakshmidevipura,215453,Hadonahalli,Gram Panchayat,No,NA,NA,Yes
625045,11-29-583-05602-625045,karnataka,bangalore rural,dod ballapur,,karnala,karnala,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625046,11-29-583-05602-625046,karnataka,bangalore rural,dod ballapur,,naraganahalli,naraganahalli,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625047,11-29-583-05602-625047,karnataka,bangalore rural,dod ballapur,,tubagere,tubagere,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625048,11-29-583-05602-625048,karnataka,bangalore rural,dod ballapur,,sothenahalli,sothenahalli,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625049,11-29-583-05602-625049,karnataka,bangalore rural,dod ballapur,,yedlahalli,yedlahalli,215461,Kanasavadi,Gram Panchayat,No,NA,NA,Yes
625051,11-29-583-05602-625051,karnataka,bangalore rural,dod ballapur,,bhumenahalli,bhumenahalli,215467,Melekote,Gram Panchayat,No,NA,NA,Yes
625052,11-29-583-05602-625052,karnataka,bangalore rural,dod ballapur,,marahalli,marahalli,215467,Melekote,Gram Panchayat,No,NA,NA,Yes
625053,11-29-583-05602-625053,karnataka,bangalore rural,dod ballapur,,melekote,melekote,215467,Melekote,Gram Panchayat,No,NA,NA,Yes
625054,11-29-583-05602-625054,karnataka,bangalore rural,dod ballapur,,doddarayappanahalli,doddarayappanahalli,215467,Melekote,Gram Panchayat,No,NA,NA,Yes
625055,11-29-583-05602-625055,karnataka,bangalore rural,dod ballapur,,chikkarayappanahalli,chikkarayappanahalli,215467,Melekote,Gram Panchayat,No,NA,NA,Yes
625056,11-29-583-05602-625056,karnataka,bangalore rural,dod ballapur,,channapura,channapura,215467,Melekote,Gram Panchayat,No,NA,NA,Yes
625057,11-29-583-05602-625057,karnataka,bangalore rural,dod ballapur,,heggadihalli,heggadihalli,215456,Heggadihalli,Gram Panchayat,No,NA,NA,Yes
625058,11-29-583-05602-625058,karnataka,bangalore rural,dod ballapur,,acharlahalli,acharlahalli,215456,Heggadihalli,Gram Panchayat,No,NA,NA,Yes
625059,11-29-583-05602-625059,karnataka,bangalore rural,dod ballapur,,tapasipura,tapasipura,215456,Heggadihalli,Gram Panchayat,No,NA,NA,Yes
625060,11-29-583-05602-625060,karnataka,bangalore rural,dod ballapur,,machagondahalli,machagondahalli,215456,Heggadihalli,Gram Panchayat,No,NA,NA,Yes
625061,11-29-583-05602-625061,karnataka,bangalore rural,dod ballapur,,chowgondanahalli,chowgondanahalli,215467,Melekote,Gram Panchayat,No,NA,NA,Yes
625062,11-29-583-05602-625062,karnataka,bangalore rural,dod ballapur,,gantiganahalli,gantiganahalli,215467,Melekote,Gram Panchayat,No,NA,NA,Yes
625063,11-29-583-05602-625063,karnataka,bangalore rural,dod ballapur,,kuruvigere,kuruvigere,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625065,11-29-583-05602-625065,karnataka,bangalore rural,dod ballapur,,masthimmanahalli,masthimmanahalli,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625066,11-29-583-05602-625066,karnataka,bangalore rural,dod ballapur,,kachahalli,kachahalli,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625068,11-29-583-05602-625068,karnataka,bangalore rural,dod ballapur,,hireanaguddadahalli,hireanaguddadahalli,215473,Thubugere,Gram Panchayat,No,NA,NA,Yes
625069,11-29-583-05602-625069,karnataka,bangalore rural,dod ballapur,,kanchiganala,kanchiganala,215469,Rajaghatta,Gram Panchayat,No,NA,NA,Yes
625070,11-29-583-05602-625070,karnataka,bangalore rural,dod ballapur,,beedikere,beedikere,215467,Melekote,Gram Panchayat,No,NA,NA,Yes
625071,11-29-583-05602-625071,karnataka,bangalore rural,dod ballapur,,beedikere agrahara,beedikere agrahara,215456,Heggadihalli,Gram Panchayat,No,NA,NA,Yes
625072,11-29-583-05602-625072,karnataka,bangalore rural,dod ballapur,,kurubarahalli,kurubarahalli,215456,Heggadihalli,Gram Panchayat,No,NA,NA,Yes
625073,11-29-583-05602-625073,karnataka,bangalore rural,dod ballapur,,dandu dasakodigehalli,dandu dasakodigehalli,215456,Heggadihalli,Gram Panchayat,No,NA,NA,Yes
625074,11-29-583-05602-625074,karnataka,bangalore rural,dod ballapur,,udanahalli,udanahalli,215456,Heggadihalli,Gram Panchayat,No,NA,NA,Yes
625075,11-29-583-05602-625075,karnataka,bangalore rural,dod ballapur,,gulyanandigunda,gulyanandigunda,215456,Heggadihalli,Gram Panchayat,No,NA,NA,Yes
625076,11-29-583-05602-625076,karnataka,bangalore rural,dod ballapur,,sonnamaranahalli,sonnamaranahalli,215456,Heggadihalli,Gram Panchayat,No,NA,NA,Yes
625077,11-29-583-05602-625077,karnataka,bangalore rural,dod ballapur,,maralenahalli,maralenahalli,215455,Hanabe,Gram Panchayat,No,NA,NA,Yes
625078,11-29-583-05602-625078,karnataka,bangalore rural,dod ballapur,,honnaghatta,honnaghatta,215463,Kesthuru,Gram Panchayat,No,NA,NA,Yes
625080,11-29-583-05602-625080,karnataka,bangalore rural,dod ballapur,,kolur,kolur,215464,Kodigehalli,Gram Panchayat,No,NA,NA,Yes
625081,11-29-583-05602-625081,karnataka,bangalore rural,dod ballapur,,kantanakunte,kantanakunte,215462,Kantanakunte,Gram Panchayat,No,NA,NA,Yes
625082,11-29-583-05602-625082,karnataka,bangalore rural,dod ballapur,,vaddarahalli,vaddarahalli,215446,Arudi,Gram Panchayat,No,NA,NA,Yes
625083,11-29-583-05602-625083,karnataka,bangalore rural,dod ballapur,,medihalli,medihalli,215462,Kantanakunte,Gram Panchayat,No,NA,NA,Yes
625084,11-29-583-05602-625084,karnataka,bangalore rural,dod ballapur,,thogarighatta,thogarighatta,215462,Kantanakunte,Gram Panchayat,No,NA,NA,Yes
625085,11-29-583-05602-625085,karnataka,bangalore rural,dod ballapur,,thimmasandra,thimmasandra,215469,Rajaghatta,Gram Panchayat,No,NA,NA,Yes
625087,11-29-583-05602-625087,karnataka,bangalore rural,dod ballapur,,rajaghatta,rajaghatta,215469,Rajaghatta,Gram Panchayat,No,NA,NA,Yes
625088,11-29-583-05602-625088,karnataka,bangalore rural,dod ballapur,,linganahalli,linganahalli,215465,Konaghatta,Gram Panchayat,No,NA,NA,Yes
625089,11-29-583-05602-625089,karnataka,bangalore rural,dod ballapur,,dasagondanahalli,dasagondanahalli,215469,Rajaghatta,Gram Panchayat,No,NA,NA,Yes
625090,11-29-583-05602-625090,karnataka,bangalore rural,dod ballapur,,konaghatta,konaghatta,215465,Konaghatta,Gram Panchayat,No,NA,NA,Yes
625091,11-29-583-05602-625091,karnataka,bangalore rural,dod ballapur,,nagadenahalli,nagadenahalli,299169,Bashettihalli,Town Panchayat,No,NA,NA,NA
625092,11-29-583-05602-625092,karnataka,bangalore rural,dod ballapur,,adinarayana hosahalli,adinarayana hosahalli,299169,Bashettihalli,Town Panchayat,No,NA,NA,NA
625093,11-29-583-05602-625093,karnataka,bangalore rural,dod ballapur,,ragunathapura,ragunathapura,299169,Bashettihalli,Town Panchayat,No,NA,NA,NA
625096,11-29-583-05602-625096,karnataka,bangalore rural,dod ballapur,,sonnappanahalli,sonnappanahalli,215465,Konaghatta,Gram Panchayat,No,NA,NA,Yes
625097,11-29-583-05602-625097,karnataka,bangalore rural,dod ballapur,,shivapura,shivapura,215465,Konaghatta,Gram Panchayat,No,NA,NA,Yes
625099,11-29-583-05602-625099,karnataka,bangalore rural,dod ballapur,,pindakuru thimmanahalli,pindakuru thimmanahalli,215469,Rajaghatta,Gram Panchayat,No,NA,NA,Yes
625100,11-29-583-05602-625100,karnataka,bangalore rural,dod ballapur,,muthasandra,muthasandra,215469,Rajaghatta,Gram Panchayat,No,NA,NA,Yes
625101,11-29-583-05602-625101,karnataka,bangalore rural,dod ballapur,,mallathahalli,mallathahalli,215462,Kantanakunte,Gram Panchayat,No,NA,NA,Yes
625102,11-29-583-05602-625102,karnataka,bangalore rural,dod ballapur,,palanjogihalli,palanjogihalli,215464,Kodigehalli,Gram Panchayat,No,NA,NA,Yes
625105,11-29-583-05602-625105,karnataka,bangalore rural,dod ballapur,,hasanghatta,hasanghatta,215464,Kodigehalli,Gram Panchayat,No,NA,NA,Yes
625106,11-29-583-05602-625106,karnataka,bangalore rural,dod ballapur,,madagondahalli,madagondahalli,215460,Kadanuru,Gram Panchayat,No,NA,NA,Yes
625107,11-29-583-05602-625107,karnataka,bangalore rural,dod ballapur,,talagavara,talagavara,215464,Kodigehalli,Gram Panchayat,No,NA,NA,Yes
625108,11-29-583-05602-625108,karnataka,bangalore rural,dod ballapur,,galipuje,galipuje,215463,Kesthuru,Gram Panchayat,No,NA,NA,Yes
625109,11-29-583-05602-625109,karnataka,bangalore rural,dod ballapur,,neralaghatta,neralaghatta,215455,Hanabe,Gram Panchayat,No,NA,NA,Yes
625110,11-29-583-05602-625110,karnataka,bangalore rural,dod ballapur,,mandibyadarahalli,mandibyadarahalli,215463,Kesthuru,Gram Panchayat,No,NA,NA,Yes
625111,11-29-583-05602-625111,karnataka,bangalore rural,dod ballapur,,kesthur,kesthur,215463,Kesthuru,Gram Panchayat,No,NA,NA,Yes
625112,11-29-583-05602-625112,karnataka,bangalore rural,dod ballapur,,kodigehalli,kodigehalli,215464,Kodigehalli,Gram Panchayat,No,NA,NA,Yes
625113,11-29-583-05602-625113,karnataka,bangalore rural,dod ballapur,,kurubarahalli,kurubarahalli,215464,Kodigehalli,Gram Panchayat,No,NA,NA,Yes
625115,11-29-583-05602-625115,karnataka,bangalore rural,dod ballapur,,kakkehalli,kakkehalli,215464,Kodigehalli,Gram Panchayat,No,NA,NA,Yes
625116,11-29-583-05602-625116,karnataka,bangalore rural,dod ballapur,,nagasandra,nagasandra,215450,Dargajogihalli,Gram Panchayat,No,NA,NA,Yes
625117,11-29-583-05602-625117,karnataka,bangalore rural,dod ballapur,,karenahalli,karenahalli,215445,Aralumallige,Gram Panchayat,No,NA,NA,Yes
625118,11-29-583-05602-625118,karnataka,bangalore rural,dod ballapur,,alahalli,alahalli,215445,Aralumallige,Gram Panchayat,No,NA,NA,Yes
625119,11-29-583-05602-625119,karnataka,bangalore rural,dod ballapur,,aralamallige,aralamallige,215445,Aralumallige,Gram Panchayat,No,NA,NA,Yes
625120,11-29-583-05602-625120,karnataka,bangalore rural,dod ballapur,,jakkasandra,jakkasandra,215445,Aralumallige,Gram Panchayat,No,NA,NA,Yes
625121,11-29-583-05602-625121,karnataka,bangalore rural,dod ballapur,,menasi,menasi,215463,Kesthuru,Gram Panchayat,No,NA,NA,Yes
625122,11-29-583-05602-625122,karnataka,bangalore rural,dod ballapur,,kuntanahalli,kuntanahalli,215463,Kesthuru,Gram Panchayat,No,NA,NA,Yes
625123,11-29-583-05602-625123,karnataka,bangalore rural,dod ballapur,,s m gollahalli,s m gollahalli,215445,Aralumallige,Gram Panchayat,No,NA,NA,Yes
625124,11-29-583-05602-625124,karnataka,bangalore rural,dod ballapur,,ekasipura,ekasipura,215445,Aralumallige,Gram Panchayat,No,NA,NA,Yes
625125,11-29-583-05602-625125,karnataka,bangalore rural,dod ballapur,,chikka tumkur,chikka tumkur,215466,Majara Hosahalli,Gram Panchayat,No,NA,NA,Yes
625126,11-29-583-05602-625126,karnataka,bangalore rural,dod ballapur,,majarahosahalli,majarahosahalli,215472,Thippuru,Gram Panchayat,No,NA,NA,Yes
625127,11-29-583-05602-625127,karnataka,bangalore rural,dod ballapur,,jinkebachchahalli,jinkebachchahalli,215466,Majara Hosahalli,Gram Panchayat,No,NA,NA,Yes
625129,11-29-583-05602-625129,karnataka,bangalore rural,dod ballapur,,hosahudya,hosahudya,215466,Majara Hosahalli,Gram Panchayat,No,NA,NA,Yes
625130,11-29-583-05602-625130,karnataka,bangalore rural,dod ballapur,,bisuvanahalli,bisuvanahalli,299169,Bashettihalli,Town Panchayat,No,NA,NA,NA
625131,11-29-583-05602-625131,karnataka,bangalore rural,dod ballapur,,kasuvanahalli,kasuvanahalli,299169,Bashettihalli,Town Panchayat,No,NA,NA,NA
625132,11-29-583-05602-625132,karnataka,bangalore rural,dod ballapur,,yellupura,yellupura,299169,Bashettihalli,Town Panchayat,No,NA,NA,NA
625133,11-29-583-05602-625133,karnataka,bangalore rural,dod ballapur,,veerapura,veerapura,215466,Majara Hosahalli,Gram Panchayat,No,NA,NA,Yes
625134,11-29-583-05602-625134,karnataka,bangalore rural,dod ballapur,,thippapura,thippapura,215466,Majara Hosahalli,Gram Panchayat,No,NA,NA,Yes
625135,11-29-583-05602-625135,karnataka,bangalore rural,dod ballapur,,varadanahalli,varadanahalli,299169,Bashettihalli,Town Panchayat,No,NA,NA,NA
625136,11-29-583-05602-625136,karnataka,bangalore rural,dod ballapur,,kolipura,kolipura,299169,Bashettihalli,Town Panchayat,No,NA,NA,NA
625137,11-29-583-05602-625137,karnataka,bangalore rural,dod ballapur,,arehalli guddadahalli,arehalli guddadahalli,299169,Bashettihalli,Town Panchayat,No,NA,NA,NA
625138,11-29-583-05602-625138,karnataka,bangalore rural,dod ballapur,,obadenahalli,obadenahalli,299169,Bashettihalli,Town Panchayat,No,NA,NA,NA
625139,11-29-583-05602-625139,karnataka,bangalore rural,dod ballapur,,kadathippur,kadathippur,215448,Bhaktarahalli,Gram Panchayat,No,NA,NA,Yes
